time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,-0.0353556711936,-1.37409401069,14.975766443,6.03139409697,0.0965704296723,0.0,-0.336276806755,-2.29821300235,4.08006833831,-0.152781662023,0.1593254561,0.0,438.4468726683086,437.88978007300824,437.24236866008926,437.00657070400564
2.1600000000000015,-0.0573772203041,-1.51673475277,15.2209961131,6.02228015216,0.105750780965,0.0,-0.398615591713,-2.45725426955,4.09367341747,-0.150191984803,0.135757822341,0.0,437.4181321983563,435.47300352919666,436.4386894457231,436.6326074610381
2.2200000000000015,-0.0838546765222,-1.6704112645,15.4718993556,6.01294205012,0.114241326121,0.0,-0.484835142836,-2.66610239066,4.26840949875,-0.169663920795,0.151050846755,0.0,488.07979498681965,489.2364135394087,489.14001497101765,487.66674674742694
2.2800000000000016,-0.114803544357,-1.83474899322,15.7256968142,6.00340106292,0.12338062935,0.0,-0.547517364401,-2.81262145342,4.19124803397,-0.143464948145,0.154746520826,0.0,409.3154446816171,409.66827717175636,408.34082905262267,410.644641384366
2.3400000000000016,-0.150260480833,-2.00935614229,15.9793933198,5.9943494777,0.132402187647,0.0,-0.635237708403,-3.00834217721,4.26430740772,-0.172791625393,0.139714213555,0.0,462.00673093660805,460.8400576606096,461.34933605398373,459.00626632497773
2.4000000000000017,-0.190319058025,-2.19410265965,16.2313832716,5.98525857638,0.140628181247,0.0,-0.700673699956,-3.15065518031,4.13528926119,-0.126703389515,0.131285625439,0.0,392.3790926915583,391.6158116547324,392.63835862247595,396.86494178187246
2.4600000000000017,-0.235379757524,-2.38949705214,16.4819779551,5.97738236335,0.148175844926,0.0,-0.802051801572,-3.36310664452,4.21678856787,-0.142461953511,0.111593902609,0.0,467.746131703331,466.2232441444447,465.744650138848,464.49516293090926
2.520000000000002,-0.28620583374,-2.5968647186,16.7343922732,5.96863726038,0.155003114505,0.0,-0.892705715144,-3.549862426,4.19637608402,-0.153301644298,0.117846082043,0.0,435.2058889071361,435.7407566671483,434.73286021195116,433.8029452813795
2.580000000000002,-0.343056596193,-2.81651524145,16.988289945,5.95973636411,0.162037579882,0.0,-1.00292507716,-3.77254023975,4.265701041,-0.139940227251,0.116003993527,0.0,466.7216194040686,466.5894121165358,465.04855146106894,466.0744150797085
2.640000000000002,-0.406680627396,-3.04974137521,17.2463331474,5.9517168715,0.168525071529,0.0,-1.1184463223,-4.0022921534,4.33453112084,-0.123389157222,0.0836750804502,0.0,469.5028771491223,466.9966641973318,468.10328375561585,469.3740406729223
2.700000000000002,-0.476764279438,-3.29578084369,17.5051048671,5.94497347149,0.173553468391,0.0,-1.21806476299,-4.19962343333,4.2906055631,-0.0964541538347,0.0840682224365,0.0,433.1264186600811,433.165424866479,432.76681423273857,435.0164419268219
2.760000000000002,-0.553429732722,-3.5547671232,17.7639376233,5.93885761244,0.178408490206,0.0,-1.33781970266,-4.43369406465,4.33608806381,-0.116085454596,0.0737279260678,0.0,463.911537162924,463.1037177457071,467.0063809911127,465.46363889871867
2.820000000000002,-0.637103837764,-3.82743248053,18.0239970893,5.93148132601,0.183280447323,0.0,-1.45165883397,-4.65572756136,4.33166600277,-0.142392870566,0.0930294437758,0.0,449.8294198136015,451.3951129012621,452.06410347781525,449.92489018510156
2.880000000000002,-0.72761603017,-4.113418959,18.2832614785,5.92283689798,0.18866114839,0.0,-1.56582163604,-4.87784412347,4.30954987178,-0.147662916114,0.0819603064491,0.0,447.67449850924027,446.77935055283126,446.94948451297734,446.5003813324587
2.940000000000002,-0.824907688211,-4.41259946326,18.5402844262,5.91404171946,0.193975121071,0.0,-1.67760955143,-5.09556373664,4.25706391344,-0.14451805973,0.0992724632111,0.0,437.1301176394609,438.5772207716121,439.41169019489706,439.65198297998774
3.000000000000002,-0.9297143683,-4.72631872012,18.7974143683,5.90602398347,0.200204493746,0.0,-1.81637981808,-5.36232108994,4.31241339212,-0.117813332337,0.111641888778,0.0,476.5274713025379,477.48075597230195,475.4924643458076,477.5186192493857
3.0600000000000023,-1.04261431271,-5.05556188109,19.0560796279,5.89864478535,0.207167866794,0.0,-1.94745371347,-5.61298400652,4.30855842827,-0.136110953348,0.123671448902,0.0,459.6649778636191,460.62894314884386,461.8093734802592,460.3501513004255
3.1200000000000023,-1.16327180639,-5.399581003,19.3133360201,5.89038975464,0.214291232422,0.0,-2.07499355805,-5.85495507004,4.26555974355,-0.140701790955,0.106330564708,0.0,451.10807161249517,449.7176197895152,450.10024700688484,449.7111688921684
3.1800000000000024,-1.2925089666,-5.75970038675,19.5712779286,5.8820901692,0.220520033222,0.0,-2.23330543775,-6.14953121079,4.33064151737,-0.133959602299,0.0982375517851,0.0,488.722738913611,488.12732909095115,488.37719971371445,488.8640583891932
3.2400000000000024,-1.43101509951,-6.13706422727,19.8315033995,5.87380601669,0.225996971507,0.0,-2.38390600651,-6.42980400012,4.34195267772,-0.147896485096,0.0713677794702,0.0,475.69943477587,473.64309298779995,476.1172865585738,475.03309372827624
3.3000000000000025,-1.57784097701,-6.53001946858,20.0890111024,5.8652484297,0.230585858391,0.0,-2.51057812652,-6.66943980892,4.24071993484,-0.133762329349,0.0851260153418,0.0,439.94690901372246,441.0895123060551,439.1402784679019,440.2921137646579
3.3600000000000025,-1.73281359437,-6.93833443851,20.3421328338,5.85729503728,0.235699766248,0.0,-2.65546591947,-6.94165557389,4.19531702477,-0.130250293299,0.0854423883414,0.0,461.2123983244361,461.2430678808163,462.42285810332754,462.68409371738613
3.4200000000000026,-1.8954539491,-7.36123993155,20.588164858,5.84943407294,0.240754099399,0.0,-2.7662745863,-7.15602978696,4.00532677746,-0.132591626939,0.0817179277308,0.0,413.0902843553075,412.7680184577563,412.457315760416,412.2331984216401
3.4800000000000026,-2.06628817202,-7.79968722925,20.828103631,5.84136919776,0.245358474982,0.0,-2.92840314315,-7.45940822528,3.99089826216,-0.138330772791,0.0642456619505,0.0,477.47274413838807,476.14170599860086,477.08568869715054,476.63183420082595
3.5400000000000027,-2.245246223,-8.2536493699,21.0609334025,5.8330160764,0.249628564853,0.0,-3.03721422237,-7.67359385807,3.76973298155,-0.141054236886,0.0822925908487,0.0,405.2327406862804,406.85660247354,405.7903431999271,405.525678267426
3.6000000000000028,-2.43159892505,-8.7220017992,21.2831965945,5.82479632834,0.254480469001,0.0,-3.17483883056,-7.93890730958,3.63793444319,-0.129920362036,0.0778472079455,0.0,441.3578026363678,440.9959707458047,440.34589525110715,441.2486105313022
3.660000000000003,-2.62672189753,-9.20719716828,21.4988875642,5.81676066889,0.258865437304,0.0,-3.32947080021,-8.23491440025,3.55027899296,-0.143459963199,0.0612700552061,0.0,459.50099046388976,458.1884715706542,460.8879540745896,459.8002785256398
3.720000000000003,-2.83189930612,-9.71154532005,21.7115029408,5.80820668446,0.262545038227,0.0,-3.5097903715,-8.57720460683,3.53474313502,-0.140838606927,0.0614396460186,0.0,487.88838745092295,487.9033710119464,487.96983829057484,488.1485813657098
3.780000000000003,-3.0482329221,-10.2371034735,21.9238505658,5.79979767789,0.265706637401,0.0,-3.70126835902,-8.94182025833,3.54105661461,-0.138808997192,0.0227080910347,0.0,502.3738682641063,499.558085444261,499.1756635259734,499.307903124556
3.840000000000003,-3.27488141566,-10.7826668081,22.1323659846,5.79170679696,0.267234703968,0.0,-3.85365856509,-9.24438781945,3.40802592302,-0.127921860006,0.0304827619873,0.0,458.3523210281051,458.97007477260365,456.29101844478055,457.1433004885468
3.900000000000003,-3.51193464093,-11.3487164091,22.3366670853,5.78509259597,0.268506321196,0.0,-4.04786387614,-9.62429100987,3.39956710904,-0.0881033591548,-0.0135159002096,0.0,505.86518418099405,502.6860010931454,502.283598744084,505.1537900621814
3.960000000000003,-3.75950428572,-11.9357692963,22.5365686975,5.77962263678,0.267181504186,0.0,-4.2042738092,-9.94486876247,3.26247972463,-0.0981230672403,-0.0507734146093,0.0,466.25235970865907,463.3312061487605,465.92031621192126,465.12940368425086
4.020000000000002,-4.01626395601,-12.5419525627,22.7275050248,5.77423093251,0.263739783279,0.0,-4.35409518836,-10.2621090206,3.10086733175,-0.0770498165474,-0.0757168626501,0.0,460.68804935941256,458.70845432116647,458.58467656929054,460.24944621262574
4.080000000000001,-4.28247607497,-13.16830322,22.9102153047,5.76997222144,0.258766787522,0.0,-4.51911441088,-10.6169742587,2.98794871927,-0.0609907948648,-0.103754808712,0.0,480.50768991147106,478.37129208043666,479.2709044531732,480.48676959329896
4.14,-4.55794291976,-13.8151029956,23.0840860856,5.76616412485,0.252425234413,0.0,-4.6627061031,-10.9440382139,2.80676507016,-0.0689484470974,-0.109876920201,0.0,459.47636684679503,458.9811752069884,458.7536856749906,458.1183308407829
4.199999999999998,-4.84054184248,-14.4790375644,23.2421415386,5.76277015648,0.246464513611,0.0,-4.75739439018,-11.188779092,2.46194970037,-0.0391899405012,-0.0839137023146,0.0,394.8521380054307,397.2309539704944,397.42057725735,400.1371626922581
4.259999999999997,-5.13057044311,-15.161402955,23.3854840237,5.76079051223,0.242360925545,0.0,-4.90985550327,-11.5576666753,2.31480112819,-0.0228338696345,-0.0480708639213,0.0,472.12118441588177,474.87582764604247,472.0142956733384,473.2748942584868
4.319999999999996,-5.42993424602,-15.866599095,23.5206053768,5.75912872805,0.239607169643,0.0,-5.06863605478,-11.9497302655,2.18766107122,-0.0398257767842,-0.0418679765027,0.0,483.7634164132078,484.2293657779251,483.1697839616503,481.8864277655523
4.379999999999995,-5.73741987979,-16.5927352873,23.6429895576,5.75734003307,0.2371023101,0.0,-5.18103100216,-12.2564197037,1.89137857584,-0.0149450672964,-0.0415081699376,0.0,424.42559625828295,424.4554680553731,424.18849515434357,426.32018538789106
4.439999999999993,-6.05302219985,-17.3403984422,23.7523225233,5.75703369633,0.234692814229,0.0,-5.33881398997,-12.6667050801,1.75144330703,0.00956695569735,-0.0375872395963,0.0,483.8267962799298,484.1213252699621,482.36619493386326,484.21443190324317
4.499999999999992,-6.37771511292,-18.1121876436,23.85172625,5.75771247673,0.233510639055,0.0,-5.48425579291,-13.0609063919,1.56077951067,0.0145944741388,0.00260249097966,0.0,467.8060073328759,470.9260485989994,469.4232804946077,469.8132607839875
4.559999999999991,-6.71158791126,-18.9088417358,23.9410606034,5.75890382483,0.2339814772,0.0,-5.64483896248,-13.4953664017,1.41530342073,0.0287159911936,0.0166847040373,0.0,487.79260025332064,488.84334638686016,487.82729261202746,488.8809306719743
4.6199999999999894,-7.05369500575,-19.7288502622,24.0162086805,5.76015238219,0.235275857778,0.0,-5.75915770749,-13.8403387645,1.08922752356,-0.00382935941551,0.0298946097355,0.0,425.44217500173534,426.5722348574304,428.19656306792467,425.4177508488167
4.679999999999988,-7.40299801575,-20.5705045953,24.0725921646,5.75972074348,0.237490319086,0.0,-5.88463830956,-14.2167856951,0.789234631687,-0.0149549002635,0.0481530168553,0.0,437.93292810669914,439.45025586604874,437.8411032059193,436.9142415442809
4.739999999999987,-7.76073142042,-21.4368546657,24.1137085523,5.75872725143,0.2401281164,0.0,-6.04002344311,-14.6631858825,0.579335077844,-0.0199746197325,0.0338916840662,0.0,474.0464856803678,472.9498786622236,474.48269181715295,474.09712717263653
4.799999999999986,-8.12734600033,-22.329347749,24.1401245365,5.75712777227,0.242151800793,0.0,-6.18073930356,-15.0886382437,0.299586274499,-0.0454158665845,0.0333988949375,0.0,453.20581429826353,453.1666200193745,454.8781052895602,452.8351187847049
4.859999999999984,-8.50222585024,-23.2473219199,24.1486008317,5.75409533201,0.244123536371,0.0,-6.31554595817,-15.512770708,-0.0187297190702,-0.0635160160546,0.0317670124261,0.0,443.98942449541084,443.85587670654616,443.8406846624891,442.3503346823065
4.919999999999983,-8.88622510479,-24.1931859158,24.1409889982,5.7501439489,0.245943661244,0.0,-6.48446196066,-16.0179454652,-0.237888680442,-0.0710016437539,0.0273069552031,0.0,484.06894543580927,483.73329617627144,484.47637985765795,483.9101763142432
4.979999999999982,-9.27976854723,-25.1685541446,24.1175898471,5.74549877861,0.247704211373,0.0,-6.63380808059,-16.4966953782,-0.544572370376,-0.0950747692286,0.0331303594929,0.0,459.27047043720796,459.7325271703809,461.1738476681324,459.2628652331554
5.0399999999999805,-9.68184385104,-26.1722052376,24.073706277,5.739792409,0.249688309596,0.0,-6.76893724706,-16.9610261475,-0.920600516245,-0.0951689683235,0.0329439275556,0.0,441.01657914587116,441.00160518366414,439.99436334456516,439.9787756923862
